filename,class_name,fps,n_frames,duration_s,width,height,resolution
V_921.mp4,Violent,24.16,107,4.428,202,360,202x360
V_922.mp4,Violent,24.16,129,5.338,202,360,202x360
V_923.mp4,Violent,30.0,147,4.9,424,360,424x360
V_924.mp4,Violent,30.0,144,4.8,424,360,424x360
V_925.mp4,Violent,30.0,162,5.4,424,360,424x360
V_926.mp4,Violent,30.0,126,4.2,424,360,424x360
V_927.mp4,Violent,30.0,132,4.4,424,360,424x360
V_928.mp4,Violent,30.0,150,5.0,360,360,360x360
V_929.mp4,Violent,29.91,153,5.116,198,360,198x360
V_93.mp4,Violent,29.97,153,5.105,1280,720,1280x720
V_930.mp4,Violent,30.0,189,6.3,640,360,640x360
V_931.mp4,Violent,29.91,162,5.417,198,360,198x360
V_932.mp4,Violent,30.0,153,5.1,288,360,288x360
V_933.mp4,Violent,30.0,147,4.9,288,360,288x360
V_934.mp4,Violent,30.0,135,4.5,288,360,288x360
V_935.mp4,Violent,29.77,123,4.132,360,360,360x360
V_936.mp4,Violent,29.97,153,5.105,360,360,360x360
V_937.mp4,Violent,29.97,141,4.705,360,360,360x360
V_938.mp4,Violent,29.97,138,4.605,360,360,360x360
V_939.mp4,Violent,29.0,125,4.31,202,360,202x360
V_94.mp4,Violent,29.97,120,4.004,640,360,640x360
V_940.mp4,Violent,29.0,145,5.0,202,360,202x360
V_941.mp4,Violent,29.0,143,4.931,202,360,202x360
V_942.mp4,Violent,29.0,154,5.31,202,360,202x360
V_943.mp4,Violent,29.0,137,4.724,202,360,202x360
V_944.mp4,Violent,29.97,126,4.204,360,360,360x360
V_945.mp4,Violent,29.97,135,4.505,360,360,360x360
V_946.mp4,Violent,30.0,132,4.4,360,360,360x360
V_947.mp4,Violent,30.0,138,4.6,360,360,360x360
V_948.mp4,Violent,30.0,141,4.7,360,360,360x360
V_949.mp4,Violent,30.0,123,4.1,360,360,360x360
V_95.mp4,Violent,29.97,141,4.705,640,360,640x360
V_950.mp4,Violent,30.0,129,4.3,360,360,360x360
V_951.mp4,Violent,30.0,147,4.9,640,360,640x360
V_952.mp4,Violent,29.91,144,4.815,198,360,198x360
V_953.mp4,Violent,30.0,186,6.2,202,360,202x360
V_954.mp4,Violent,30.0,156,5.2,202,360,202x360
V_955.mp4,Violent,30.0,186,6.2,202,360,202x360
V_956.mp4,Violent,30.0,156,5.2,202,360,202x360
V_957.mp4,Violent,29.97,159,5.305,194,298,194x298
V_958.mp4,Violent,29.97,126,4.204,194,298,194x298
V_959.mp4,Violent,29.97,126,4.204,194,298,194x298
V_96.mp4,Violent,29.97,150,5.005,640,360,640x360
V_960.mp4,Violent,29.97,114,3.804,194,298,194x298
V_961.mp4,Violent,29.97,135,4.505,194,298,194x298
V_962.mp4,Violent,29.97,141,4.705,194,298,194x298
V_963.mp4,Violent,29.91,150,5.016,198,360,198x360
V_964.mp4,Violent,30.0,150,5.0,292,360,292x360
V_965.mp4,Violent,30.0,150,5.0,406,720,406x720
V_966.mp4,Violent,30.0,150,5.0,406,720,406x720
V_967.mp4,Violent,30.0,150,5.0,406,720,406x720
V_968.mp4,Violent,30.0,153,5.1,406,720,406x720
V_969.mp4,Violent,30.0,162,5.4,406,720,406x720
V_97.mp4,Violent,29.97,153,5.105,640,360,640x360
V_970.mp4,Violent,30.0,159,5.3,406,720,406x720
V_971.mp4,Violent,30.0,156,5.2,406,720,406x720
V_972.mp4,Violent,30.0,87,2.9,406,720,406x720
V_973.mp4,Violent,30.0,150,5.0,292,360,292x360
V_974.mp4,Violent,30.0,153,5.1,292,360,292x360
V_975.mp4,Violent,30.0,150,5.0,292,360,292x360
V_976.mp4,Violent,30.0,150,5.0,406,720,406x720
V_977.mp4,Violent,30.0,150,5.0,292,360,292x360
V_978.mp4,Violent,30.0,150,5.0,292,360,292x360
V_979.mp4,Violent,30.0,150,5.0,292,360,292x360
V_98.mp4,Violent,29.97,150,5.005,640,360,640x360
V_980.mp4,Violent,30.0,150,5.0,292,360,292x360
V_981.mp4,Violent,30.0,150,5.0,292,360,292x360
V_982.mp4,Violent,30.0,150,5.0,292,360,292x360
V_983.mp4,Violent,30.0,150,5.0,292,360,292x360
V_984.mp4,Violent,30.0,150,5.0,292,360,292x360
V_985.mp4,Violent,30.0,150,5.0,292,360,292x360
V_986.mp4,Violent,30.0,156,5.2,406,720,406x720
V_987.mp4,Violent,30.0,150,5.0,292,360,292x360
V_988.mp4,Violent,30.0,150,5.0,292,360,292x360
V_989.mp4,Violent,30.0,150,5.0,292,360,292x360
V_99.mp4,Violent,29.97,150,5.005,640,360,640x360
V_990.mp4,Violent,30.0,150,5.0,292,360,292x360
V_991.mp4,Violent,30.0,150,5.0,292,360,292x360
V_992.mp4,Violent,30.0,150,5.0,292,360,292x360
V_993.mp4,Violent,30.0,150,5.0,292,360,292x360
V_994.mp4,Violent,30.0,150,5.0,292,360,292x360
V_995.mp4,Violent,30.0,150,5.0,260,360,260x360
V_996.mp4,Violent,30.0,150,5.0,260,360,260x360
V_997.mp4,Violent,30.0,150,5.0,406,720,406x720
V_998.mp4,Violent,30.0,150,5.0,260,360,260x360
V_999.mp4,Violent,30.0,150,5.0,260,360,260x360
NV_1.mp4,Non-violent,24.9,66,2.651,1920,1080,1920x1080
NV_10.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_100.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_1000.mp4,Non-violent,23.98,104,4.338,1280,720,1280x720
NV_101.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_102.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_103.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_104.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_105.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_106.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_107.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_108.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_109.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_11.mp4,Non-violent,25.0,138,5.52,1280,720,1280x720
NV_110.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_111.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_112.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_113.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_114.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_115.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_116.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_117.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_118.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_119.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_12.mp4,Non-violent,25.0,138,5.52,1280,720,1280x720
NV_120.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_121.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_122.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_123.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_124.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_125.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_126.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_127.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_128.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_129.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_13.mp4,Non-violent,25.0,155,6.2,1280,720,1280x720
NV_130.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_131.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_132.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_133.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_134.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_135.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_136.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_137.mp4,Non-violent,25.0,108,4.32,640,360,640x360
NV_138.mp4,Non-violent,25.0,98,3.92,640,360,640x360
NV_139.mp4,Non-violent,25.0,113,4.52,640,360,640x360
NV_14.mp4,Non-violent,25.0,110,4.4,1280,720,1280x720
NV_140.mp4,Non-violent,25.0,115,4.6,640,360,640x360
NV_141.mp4,Non-violent,25.0,105,4.2,640,360,640x360
NV_142.mp4,Non-violent,25.0,95,3.8,640,360,640x360
NV_143.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_144.mp4,Non-violent,25.0,113,4.52,640,360,640x360
NV_145.mp4,Non-violent,25.0,125,5.0,640,360,640x360
NV_146.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_147.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_148.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_149.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_15.mp4,Non-violent,25.0,133,5.32,1280,720,1280x720
NV_150.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_151.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_152.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_153.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_154.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_155.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_156.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_157.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_158.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_159.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_16.mp4,Non-violent,25.0,115,4.6,1280,720,1280x720
NV_160.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_161.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_162.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_163.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_164.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_165.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_166.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_167.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_168.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_169.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_17.mp4,Non-violent,25.0,128,5.12,1280,720,1280x720
NV_170.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_171.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_172.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_173.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_174.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_175.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_176.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_177.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_178.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_179.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_18.mp4,Non-violent,30.0,144,4.8,1280,720,1280x720
NV_180.mp4,Non-violent,25.0,108,4.32,640,360,640x360
NV_181.mp4,Non-violent,25.0,108,4.32,640,360,640x360
NV_182.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_183.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_184.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_185.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_186.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_187.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_188.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_189.mp4,Non-violent,25.0,50,2.0,224,224,224x224
NV_19.mp4,Non-violent,30.0,144,4.8,1280,720,1280x720
NV_190.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_191.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_192.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_193.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_194.mp4,Non-violent,20.06,95,4.735,1080,1920,1080x1920
NV_195.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_196.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_197.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_198.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_199.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_2.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_20.mp4,Non-violent,30.0,150,5.0,1280,720,1280x720
NV_200.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_201.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_202.mp4,Non-violent,25.0,113,4.52,640,360,640x360
NV_203.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_204.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_205.mp4,Non-violent,25.0,115,4.6,640,360,640x360
NV_206.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_207.mp4,Non-violent,25.0,150,6.0,640,360,640x360
NV_208.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_209.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_21.mp4,Non-violent,30.0,144,4.8,1280,720,1280x720
NV_210.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_211.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_212.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_213.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_214.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_215.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_216.mp4,Non-violent,25.0,115,4.6,640,360,640x360
NV_217.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_218.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_219.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_22.mp4,Non-violent,30.0,120,4.0,1280,720,1280x720
NV_220.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_221.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_222.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_223.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_224.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_225.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_226.mp4,Non-violent,29.97,161,5.372,854,480,854x480
NV_227.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_228.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_229.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_23.mp4,Non-violent,30.0,132,4.4,1280,720,1280x720
NV_230.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_231.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_232.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_233.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_234.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_235.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_236.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_237.mp4,Non-violent,29.97,128,4.271,854,480,854x480
NV_238.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_239.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_24.mp4,Non-violent,30.0,111,3.7,1280,720,1280x720
NV_240.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_241.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_242.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_243.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_244.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_245.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_246.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_247.mp4,Non-violent,29.97,135,4.505,854,480,854x480
NV_248.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_249.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_25.mp4,Non-violent,30.0,129,4.3,1280,720,1280x720
NV_250.mp4,Non-violent,25.0,125,5.0,640,360,640x360
NV_251.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_252.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_253.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_254.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_255.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_256.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_257.mp4,Non-violent,29.97,161,5.372,854,480,854x480
NV_258.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_259.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_26.mp4,Non-violent,30.0,129,4.3,1280,720,1280x720
NV_260.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_261.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_262.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_263.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_264.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_265.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_266.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_267.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_268.mp4,Non-violent,25.0,93,3.72,1280,720,1280x720
NV_269.mp4,Non-violent,25.0,108,4.32,1280,720,1280x720
NV_27.mp4,Non-violent,30.0,150,5.0,1280,720,1280x720
NV_270.mp4,Non-violent,25.0,105,4.2,1280,720,1280x720
NV_271.mp4,Non-violent,25.0,105,4.2,1280,720,1280x720
NV_272.mp4,Non-violent,25.0,95,3.8,1280,720,1280x720
NV_273.mp4,Non-violent,25.0,138,5.52,1280,720,1280x720
NV_274.mp4,Non-violent,25.0,108,4.32,1280,720,1280x720
NV_275.mp4,Non-violent,25.0,108,4.32,1280,720,1280x720
NV_276.mp4,Non-violent,25.0,125,5.0,1280,720,1280x720
NV_277.mp4,Non-violent,25.0,90,3.6,1280,720,1280x720
NV_278.mp4,Non-violent,25.0,105,4.2,1280,720,1280x720
NV_279.mp4,Non-violent,25.0,105,4.2,1280,720,1280x720
NV_28.mp4,Non-violent,30.0,120,4.0,1280,720,1280x720
NV_280.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_281.mp4,Non-violent,25.0,125,5.0,1280,720,1280x720
NV_282.mp4,Non-violent,25.0,100,4.0,1280,720,1280x720
NV_283.mp4,Non-violent,25.0,93,3.72,1280,720,1280x720
NV_284.mp4,Non-violent,25.0,105,4.2,1280,720,1280x720
NV_285.mp4,Non-violent,25.0,110,4.4,1280,720,1280x720
NV_286.mp4,Non-violent,25.0,163,6.52,1280,720,1280x720
NV_287.mp4,Non-violent,25.0,110,4.4,1280,720,1280x720
NV_288.mp4,Non-violent,25.0,133,5.32,1280,720,1280x720
NV_289.mp4,Non-violent,25.0,108,4.32,1280,720,1280x720
NV_29.mp4,Non-violent,30.0,123,4.1,1280,720,1280x720
NV_290.mp4,Non-violent,25.0,108,4.32,1280,720,1280x720
NV_291.mp4,Non-violent,25.0,118,4.72,1280,720,1280x720
NV_292.mp4,Non-violent,25.0,108,4.32,1280,720,1280x720
NV_293.mp4,Non-violent,25.0,140,5.6,1280,720,1280x720
NV_294.mp4,Non-violent,25.0,130,5.2,1280,720,1280x720
NV_295.mp4,Non-violent,29.97,132,4.404,1280,720,1280x720
NV_296.mp4,Non-violent,29.97,123,4.104,1280,720,1280x720
NV_297.mp4,Non-violent,29.97,114,3.804,1280,720,1280x720
NV_298.mp4,Non-violent,29.97,114,3.804,1280,720,1280x720
NV_299.mp4,Non-violent,29.97,135,4.505,1280,720,1280x720
NV_3.mp4,Non-violent,25.0,128,5.12,1280,720,1280x720
NV_30.mp4,Non-violent,30.0,132,4.4,1280,720,1280x720
NV_300.mp4,Non-violent,30.0,159,5.3,640,360,640x360
NV_301.mp4,Non-violent,30.0,174,5.8,640,360,640x360
NV_302.mp4,Non-violent,25.0,105,4.2,1280,720,1280x720
NV_303.mp4,Non-violent,30.0,150,5.0,640,360,640x360
NV_304.mp4,Non-violent,30.0,129,4.3,640,360,640x360
NV_305.mp4,Non-violent,30.0,168,5.6,640,360,640x360
NV_306.mp4,Non-violent,29.97,144,4.805,1280,720,1280x720
NV_307.mp4,Non-violent,29.97,135,4.505,1280,720,1280x720
NV_308.mp4,Non-violent,29.97,141,4.705,1280,720,1280x720
NV_309.mp4,Non-violent,29.97,114,3.804,1280,720,1280x720
NV_31.mp4,Non-violent,30.0,123,4.1,1280,720,1280x720
NV_310.mp4,Non-violent,29.97,117,3.904,640,360,640x360
NV_311.mp4,Non-violent,29.97,150,5.005,640,360,640x360
NV_312.mp4,Non-violent,25.0,108,4.32,1280,720,1280x720
NV_313.mp4,Non-violent,29.97,129,4.304,640,360,640x360
NV_314.mp4,Non-violent,29.97,129,4.304,640,360,640x360
NV_315.mp4,Non-violent,29.97,129,4.304,640,360,640x360
NV_316.mp4,Non-violent,25.0,115,4.6,1280,720,1280x720
NV_317.mp4,Non-violent,25.0,110,4.4,1280,720,1280x720
NV_318.mp4,Non-violent,25.0,103,4.12,1280,720,1280x720
NV_319.mp4,Non-violent,25.0,138,5.52,1280,720,1280x720
NV_32.mp4,Non-violent,30.0,126,4.2,1280,720,1280x720
NV_320.mp4,Non-violent,25.0,125,5.0,1280,720,1280x720
NV_321.mp4,Non-violent,25.0,93,3.72,1280,720,1280x720
NV_322.mp4,Non-violent,23.98,125,5.214,1280,720,1280x720
NV_323.mp4,Non-violent,23.98,125,5.214,1280,720,1280x720
NV_324.mp4,Non-violent,23.98,123,5.13,1280,720,1280x720
NV_325.mp4,Non-violent,23.98,120,5.005,1280,720,1280x720
NV_326.mp4,Non-violent,23.98,118,4.922,1280,720,1280x720
NV_327.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_328.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_329.mp4,Non-violent,25.0,125,5.0,224,224,224x224
NV_33.mp4,Non-violent,25.0,133,5.32,640,360,640x360
NV_330.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_331.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_332.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_333.mp4,Non-violent,30.0,150,5.0,224,224,224x224
NV_334.mp4,Non-violent,25.0,85,3.4,1280,720,1280x720
NV_335.mp4,Non-violent,25.0,110,4.4,1280,720,1280x720
NV_336.mp4,Non-violent,29.97,108,3.604,1280,720,1280x720
NV_337.mp4,Non-violent,25.0,110,4.4,640,360,640x360
NV_338.mp4,Non-violent,29.97,180,6.006,640,360,640x360
NV_339.mp4,Non-violent,25.0,120,4.8,640,360,640x360
NV_34.mp4,Non-violent,25.0,133,5.32,640,360,640x360
NV_340.mp4,Non-violent,29.97,123,4.104,640,360,640x360
NV_341.mp4,Non-violent,29.97,132,4.404,640,360,640x360
NV_342.mp4,Non-violent,29.97,135,4.505,640,360,640x360
NV_343.mp4,Non-violent,29.97,111,3.704,640,360,640x360
NV_344.mp4,Non-violent,29.97,141,4.705,640,360,640x360
NV_345.mp4,Non-violent,29.97,135,4.505,640,360,640x360
NV_346.mp4,Non-violent,29.97,153,5.105,640,360,640x360
NV_347.mp4,Non-violent,29.97,132,4.404,640,360,640x360
NV_348.mp4,Non-violent,29.97,123,4.104,640,360,640x360
NV_349.mp4,Non-violent,29.97,147,4.905,640,360,640x360
NV_35.mp4,Non-violent,30.0,123,4.1,640,360,640x360
NV_350.mp4,Non-violent,29.97,159,5.305,640,360,640x360
NV_351.mp4,Non-violent,29.97,204,6.807,640,360,640x360
NV_352.mp4,Non-violent,29.97,114,3.804,640,360,640x360
NV_353.mp4,Non-violent,30.03,119,3.963,1080,1920,1080x1920
NV_354.mp4,Non-violent,12.36,36,2.913,1920,1080,1920x1080
NV_355.mp4,Non-violent,19.35,73,3.772,1080,1920,1080x1920
NV_356.mp4,Non-violent,24.86,104,4.184,1920,1080,1920x1080
NV_357.mp4,Non-violent,25.36,70,2.76,1920,1080,1920x1080
NV_358.mp4,Non-violent,19.42,78,4.017,1080,1920,1080x1920
NV_359.mp4,Non-violent,24.91,86,3.452,1080,1920,1080x1920
NV_36.mp4,Non-violent,30.0,135,4.5,640,360,640x360
NV_360.mp4,Non-violent,18.28,133,7.274,1080,1920,1080x1920
NV_361.mp4,Non-violent,20.72,124,5.985,1080,1920,1080x1920
NV_362.mp4,Non-violent,16.1,77,4.782,1920,1080,1920x1080
NV_363.mp4,Non-violent,12.49,128,10.25,1920,1080,1920x1080
NV_364.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_365.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_366.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_367.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_368.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_369.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_37.mp4,Non-violent,25.0,120,4.8,640,360,640x360
NV_370.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_371.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_372.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_373.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_374.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_375.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_376.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_377.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_378.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_379.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_38.mp4,Non-violent,30.0,132,4.4,640,360,640x360
NV_380.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_381.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_382.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_383.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_384.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_385.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_386.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_387.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_388.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_389.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_39.mp4,Non-violent,25.0,115,4.6,640,360,640x360
NV_390.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_391.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_392.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_393.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_394.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_395.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_396.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_397.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_398.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_399.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_4.mp4,Non-violent,25.0,123,4.92,1280,720,1280x720
NV_40.mp4,Non-violent,25.0,133,5.32,640,360,640x360
NV_400.mp4,Non-violent,11.0,55,5.0,224,224,224x224
NV_401.mp4,Non-violent,11.0,55,5.0,224,224,224x224
